V-----; SWVNR=2001253;SQNDL=6;DATE=21-06-28;TIME=00:00:11;THTYP=85;TTEMP=15;TDEWP=5;IUFAN=800;ILFAN=5;IUHEA=3000;PYDEF=13;PYAVT=30;PYAVW=1;PYOST=0;MSDLY=60;FNDLY=30;OSTRG=3;DBGFL=0;ASIRE=0;DBGRE=0;MPPFL=-1;
C-----;P1001
V-----; SWVNR=2001253;SQNDL=11;DATE=21-06-28;TIME=00:00:16;THTYP=85;TTEMP=15;TDEWP=5;IUFAN=800;ILFAN=5;IUHEA=3000;PYDEF=0;PYAVT=30;PYAVW=1;PYOST=0;MSDLY=60;FNDLY=30;OSTRG=3;DBGFL=0;ASIRE=0;DBGRE=0;MPPFL=-1;
SQNR=60;DATE=21-06-28;TIME=00:01:00;STAT=200212;TMPA=21;TMPP=210;TMPB=18;TMPC=23;RHUA=56;DWPA=11;
SQNR=120;DATE=21-06-28;TIME=00:02:00;STAT=200212;TMPA=21;TMPP=210;TMPB=18;TMPC=23;RHUA=56;DWPA=11;
SQNR=180;DATE=21-06-28;TIME=00:03:00;STAT=200212;TMPA=20;TMPP=209;TMPB=18;TMPC=23;RHUA=56;DWPA=11;
SQNR=240;DATE=21-06-28;TIME=00:04:00;STAT=200212;TMPA=20;TMPP=209;TMPB=18;TMPC=23;RHUA=56;DWPA=11;
SQNR=300;DATE=21-06-28;TIME=00:05:00;STAT=200212;TMPA=20;TMPP=209;TMPB=18;TMPC=23;RHUA=56;DWPA=11;
C-----;?
V-----; SWVNR=2001253;SQNDL=305;DATE=21-06-28;TIME=00:05:10;THTYP=85;TTEMP=15;TDEWP=5;IUFAN=800;ILFAN=5;IUHEA=3000;PYDEF=0;PYAVT=30;PYAVW=1;PYOST=0;MSDLY=60;FNDLY=30;OSTRG=3;DBGFL=0;ASIRE=0;DBGRE=0;MPPFL=-1;
SQNR=360;DATE=21-06-28;TIME=00:06:00;STAT=200212;TMPA=20;TMPP=209;TMPB=18;TMPC=23;RHUA=56;DWPA=12;
SQNR=420;DATE=21-06-28;TIME=00:07:00;STAT=200212;TMPA=20;TMPP=208;TMPB=18;TMPC=23;RHUA=56;DWPA=12;
SQNR=480;DATE=21-06-28;TIME=00:08:00;STAT=200212;TMPA=20;TMPP=208;TMPB=18;TMPC=23;RHUA=57;DWPA=12;
SQNR=540;DATE=21-06-28;TIME=00:09:00;STAT=200212;TMPA=20;TMPP=208;TMPB=18;TMPC=23;RHUA=57;DWPA=12;
SQNR=600;DATE=21-06-28;TIME=00:10:00;STAT=200212;TMPA=20;TMPP=208;TMPB=18;TMPC=23;RHUA=57;DWPA=12;
C-----;?
V-----; SWVNR=2001253;SQNDL=606;DATE=21-06-28;TIME=00:10:11;THTYP=85;TTEMP=15;TDEWP=5;IUFAN=800;ILFAN=5;IUHEA=3000;PYDEF=0;PYAVT=30;PYAVW=1;PYOST=0;MSDLY=60;FNDLY=30;OSTRG=3;DBGFL=0;ASIRE=0;DBGRE=0;MPPFL=-1;
C-----;P013
V-----; SWVNR=2001253;SQNDL=611;DATE=21-06-28;TIME=00:10:16;THTYP=85;TTEMP=15;TDEWP=5;IUFAN=800;ILFAN=5;IUHEA=3000;PYDEF=13;PYAVT=30;PYAVW=1;PYOST=0;MSDLY=60;FNDLY=30;OSTRG=3;DBGFL=0;ASIRE=0;DBGRE=0;MPPFL=-1;
SQNR=660;DATE=21-06-28;TIME=00:11:00;STAT=202212;TMPA=20;TMPP=208;TMPB=18;TMPC=23;RHUA=57;DWPA=12;PTYP=3;PNAM=MS-40M;PIRA=-9;PIRP=-9;PIRM=-9;PIRL=-10;PIRH=1;
SQNR=720;DATE=21-06-28;TIME=00:12:00;STAT=202212;TMPA=20;TMPP=208;TMPB=18;TMPC=23;RHUA=57;DWPA=12;PTYP=3;PNAM=MS-40M;PIRA=-9;PIRP=-8;PIRM=-9;PIRL=-9;PIRH=0;
SQNR=780;DATE=21-06-28;TIME=00:13:00;STAT=202212;TMPA=20;TMPP=208;TMPB=18;TMPC=23;RHUA=58;DWPA=12;PTYP=3;PNAM= MS-40;PIRA=0;PIRP=-8;PIRM=0;PIRL=-9;PIRH=0;
SQNR=840;DATE=21-06-28;TIME=00:14:00;STAT=202212;TMPA=20;TMPP=208;TMPB=18;TMPC=23;RHUA=58;DWPA=12;PTYP=3;PNAM=MS-40M;PIRA=-8;PIRP=-7;PIRM=-8;PIRL=-8;PIRH=0;
SQNR=900;DATE=21-06-28;TIME=00:15:00;STAT=202212;TMPA=20;TMPP=208;TMPB=18;TMPC=23;RHUA=57;DWPA=12;PTYP=3;PNAM=MS-40M;PIRA=-8;PIRP=13222;PIRM=-8;PIRL=-8;PIRH=396895;
C-----;?
V-----; SWVNR=2001253;SQNDL=905;DATE=21-06-28;TIME=00:15:10;THTYP=85;TTEMP=15;TDEWP=5;IUFAN=800;ILFAN=5;IUHEA=3000;PYDEF=13;PYAVT=30;PYAVW=1;PYOST=0;MSDLY=60;FNDLY=30;OSTRG=3;DBGFL=0;ASIRE=0;DBGRE=0;MPPFL=-1;
SQNR=960;DATE=21-06-28;TIME=00:16:00;STAT=202212;TMPA=20;TMPP=209;TMPB=18;TMPC=23;RHUA=58;DWPA=12;PTYP=3;PNAM=MS-40M;PIRA=-8;PIRP=-7;PIRM=-8;PIRL=-8;PIRH=0;
SQNR=1020;DATE=21-06-28;TIME=00:17:00;STAT=202212;TMPA=20;TMPP=209;TMPB=18;TMPC=23;RHUA=58;DWPA=12;PTYP=3;PNAM=MS-40M;PIRA=-8;PIRP=-7;PIRM=-8;PIRL=-8;PIRH=1;
SQNR=1080;DATE=21-06-28;TIME=00:18:00;STAT=202212;TMPA=20;TMPP=209;TMPB=18;TMPC=23;RHUA=58;DWPA=12;PTYP=3;PNAM=MS-40M;PIRA=-9;PIRP=-7;PIRM=-9;PIRL=-101626128;PIRH=0;
SQNR=1140;DATE=21-06-28;TIME=00:19:00;STAT=202212;TMPA=20;TMPP=209;TMPB=18;TMPC=23;RHUA=58;DWPA=12;PTYP=3;PNAM=MS-40M;PIRA=-8;PIRP=-9;PIRM=-8;PIRL=-9;PIRH=0;
SQNR=1200;DATE=21-06-28;TIME=00:20:00;STAT=202212;TMPA=21;TMPP=210;TMPB=18;TMPC=23;RHUA=58;DWPA=12;PTYP=3;PNAM=MS-40M;PIRA=-8;PIRP=-7;PIRM=-8;PIRL=-96;PIRH=0;
C-----;?
