V-----; SWVNR=2001253;SQNDL=4;DATE=21-06-26;TIME=00:00:09;THTYP=85;TTEMP=15;TDEWP=5;IUFAN=800;ILFAN=5;IUHEA=3000;PYDEF=13;PYAVT=30;PYAVW=1;PYOST=0;MSDLY=60;FNDLY=30;OSTRG=3;DBGFL=0;ASIRE=0;DBGRE=0;MPPFL=-1;
SQNR=60;DATE=21-06-26;TIME=00:01:00;STAT=202212;TMPA=20;TMPP=203;TMPB=18;TMPC=22;RHUA=50;DWPA=9;PTYP=3;PNAM=MS-40M;PIRA=-11;PIRP=813;PIRM=-11;PIRL=-11;PIRH=24705;
SQNR=120;DATE=21-06-26;TIME=00:02:00;STAT=202212;TMPA=20;TMPP=203;TMPB=18;TMPC=22;RHUA=50;DWPA=9;PTYP=3;PNAM=MS-40M;PIRA=-10;PIRP=-9;PIRM=0;PIRL=-11;PIRH=1;
C-----;P1001
V-----; SWVNR=2001253;SQNDL=120;DATE=21-06-26;TIME=00:02:05;THTYP=85;TTEMP=15;TDEWP=5;IUFAN=800;ILFAN=5;IUHEA=3000;PYDEF=0;PYAVT=30;PYAVW=1;PYOST=0;MSDLY=60;FNDLY=30;OSTRG=3;DBGFL=0;ASIRE=0;DBGRE=0;MPPFL=-1;
C-----;P013
V-----; SWVNR=2001253;SQNDL=126;DATE=21-06-26;TIME=00:02:11;THTYP=85;TTEMP=15;TDEWP=5;IUFAN=800;ILFAN=5;IUHEA=3000;PYDEF=13;PYAVT=30;PYAVW=1;PYOST=0;MSDLY=60;FNDLY=30;OSTRG=3;DBGFL=0;ASIRE=0;DBGRE=0;MPPFL=-1;
SQNR=180;DATE=21-06-26;TIME=00:03:00;STAT=202212;TMPA=20;TMPP=204;TMPB=18;TMPC=22;RHUA=50;DWPA=9;PTYP=3;PNAM=MS-40M;PIRA=-10;PIRP=-7;PIRM=-10;PIRL=-10;PIRH=0;
SQNR=240;DATE=21-06-26;TIME=00:04:00;STAT=202212;TMPA=20;TMPP=203;TMPB=18;TMPC=22;RHUA=51;DWPA=9;PTYP=3;PNAM=MS-40M;PIRA=-10;PIRP=-9;PIRM=-10;PIRL=-11;PIRH=0;
SQNR=300;DATE=21-06-26;TIME=00:05:00;STAT=202212;TMPA=20;TMPP=203;TMPB=18;TMPC=22;RHUA=51;DWPA=9;PTYP=3;PNAM=MS-40M;PIRA=-11;PIRP=-10;PIRM=-11;PIRL=-11;PIRH=0;
C-----;?
